"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","n_donors_pos_detect","n_donors_neg_detect","one_donor_flag","set","timepoint"
"TXLNGY",1.33258763380037e-11,1.3793613243082,0.401,0.131,8.3566570515621e-07,5,4,FALSE,"DC","week12"
"HLA-H",3.44052127739895e-11,1.79892215659859,0.52,0.317,2.15755089305688e-06,5,5,FALSE,"DC","week12"
"PLCD1",3.58501617732711e-11,5.22383123858933,0.166,0.009,2.24816364480183e-06,4,1,TRUE,"DC","week12"
"CYP1B1",4.2588464438578e-11,-1.72564569798671,0.141,0.412,2.67072260494322e-06,5,5,FALSE,"DC","week12"
"RNU4-2",5.11287707127429e-11,1.09409694778293,0.744,0.774,3.20628521139611e-06,5,5,FALSE,"DC","week12"
"AHRR",5.77516559600814e-11,-1.15064541782071,0.513,0.787,3.6216063452567e-06,5,5,FALSE,"DC","week12"
"CXCL8",6.91890477442206e-11,-2.07599218147322,0.379,0.588,4.33884518404007e-06,5,5,FALSE,"DC","week12"
"ENSG00000285860",7.14936935424181e-11,4.92282616697071,0.119,0,4.48336952204504e-06,1,0,TRUE,"DC","week12"
"OAS3",1.10205696618654e-10,2.32070416402605,0.31,0.109,6.91099923495579e-06,5,5,FALSE,"DC","week12"
"ENSG00000233635",1.10538885383557e-10,-5.13709424297739,0.018,0.181,6.93189350240288e-06,3,2,FALSE,"DC","week12"
"MX2",1.30372813423773e-10,2.87595812538945,0.347,0.145,8.17567912980483e-06,4,5,FALSE,"DC","week12"
"STAT2",1.64489209983452e-10,1.04309284693489,0.661,0.529,1.03151183580623e-05,5,5,FALSE,"DC","week12"
"ADAR",1.89064337013885e-10,0.555047276496195,0.827,0.824,1.18562245741407e-05,5,5,FALSE,"DC","week12"
"PARP14",2.29990804944075e-10,0.697303269830142,0.899,0.81,1.44227233780429e-05,5,5,FALSE,"DC","week12"
"IFIT2",4.50324680115746e-10,5.26984626089696,0.162,0.014,2.82398606900584e-05,5,2,FALSE,"DC","week12"
"MT-ND5",4.62542191334921e-10,0.496617819313845,0.939,0.959,2.90060208186129e-05,5,5,FALSE,"DC","week12"
"GZMB",4.76743784364386e-10,-0.646909911425774,0.574,0.498,2.98966027174907e-05,5,5,FALSE,"DC","week12"
"ENSG00000250137",5.0700107155216e-10,3.54159978106658,0.155,0.009,3.1794037197036e-05,2,2,FALSE,"DC","week12"
"EPSTI1",5.26655483824158e-10,1.2558541178358,0.657,0.498,3.3026565390613e-05,5,5,FALSE,"DC","week12"
"SCLT1",6.42215098392631e-10,1.03676474972878,0.726,0.588,4.02733088202019e-05,5,5,FALSE,"DC","week12"
"SP100",7.06183533697095e-10,0.73002817820993,0.899,0.833,4.42847693981448e-05,5,5,FALSE,"DC","week12"
"RN7SKP255",7.62713498771093e-10,-2.17930298775133,0.177,0.376,4.78297635079352e-05,3,4,FALSE,"DC","week12"
"FBLIM1",8.68056244724128e-10,-5.92239430827043,0.004,0.127,5.44358071066501e-05,1,1,TRUE,"DC","week12"
"PRDM14",9.86768503688549e-10,-5.66826466615116,0,0.104,6.18802528663089e-05,0,2,TRUE,"DC","week12"
"PARP4",1.24278815217462e-09,0.741677989330703,0.747,0.62,7.79352450228703e-05,5,5,FALSE,"DC","week12"
"NEAT1",1.24791860098554e-09,-1.15560342698204,0.899,0.955,7.8256975467803e-05,5,5,FALSE,"DC","week12"
"ENSG00000287014",1.27013847173905e-09,4.16798812857367,0.101,0,7.96503835627558e-05,2,0,TRUE,"DC","week12"
"INHBA",1.79851583229867e-09,-2.20318016834126,0.116,0.339,0.000112784927843449,5,5,FALSE,"DC","week12"
"TXLNGY.1",1.91573229706959e-09,1.91621502725086,0.274,0.068,0.000120135572349234,4,2,FALSE,"DC","week12"
"SMC6",2.48763364705148e-09,1.05871421776849,0.679,0.615,0.000155999506006598,5,5,FALSE,"DC","week12"
"TREML4",2.63537723670519e-09,-5.1367600348921,0,0.1,0.000165264506513783,0,4,TRUE,"DC","week12"
"MAMLD1",3.41068474774383e-09,-2.86252483980113,0.061,0.231,0.000213884040531016,5,5,FALSE,"DC","week12"
"SLC6A6",3.95320505640086e-09,-0.983065724088291,0.755,0.873,0.000247905489086898,5,5,FALSE,"DC","week12"
"ITGB8",4.74681274830391e-09,-2.15314256682419,0.199,0.403,0.000297672627446138,5,5,FALSE,"DC","week12"
"EPHB1",4.78079008545685e-09,1.77855117102824,0.386,0.222,0.000299803346258999,5,5,FALSE,"DC","week12"
"RHEX",5.85500609322058e-09,1.17787237414228,0.52,0.376,0.000367167432105862,5,5,FALSE,"DC","week12"
"PHF11",5.93322970645125e-09,0.789965987019305,0.61,0.548,0.000372072834891558,5,5,FALSE,"DC","week12"
"ATP8A1",8.8975063539926e-09,1.04983187793154,0.57,0.367,0.000557962623458876,5,5,FALSE,"DC","week12"
"NR4A3",9.91077941652091e-09,-1.62954862138152,0.354,0.597,0.000621504977210026,5,5,FALSE,"DC","week12"
"SNAP91",1.04280587289096e-08,4.80958642446349,0.119,0.005,0.000653943562889919,1,1,TRUE,"DC","week12"
"AK8",1.24076550881006e-08,-2.45030778025716,0.051,0.231,0.000778084050574791,5,5,FALSE,"DC","week12"
"FCHSD2",1.47954630751141e-08,0.887584313759785,0.939,0.919,0.000927823489440405,5,5,FALSE,"DC","week12"
"TRAF1",1.74854089228283e-08,-1.17552272233423,0.7,0.828,0.00109650999355057,5,5,FALSE,"DC","week12"
"MAFF",1.91301792133098e-08,-1.6169095933508,0.159,0.389,0.00119965353846666,5,5,FALSE,"DC","week12"
"CDK14",2.14787184120119e-08,-0.893120939053442,0.379,0.643,0.00134693043161727,5,5,FALSE,"DC","week12"
"NARS2",2.29750111145718e-08,1.26872354208895,0.466,0.235,0.0014407629469948,5,5,FALSE,"DC","week12"
"USP18",2.58193305754539e-08,4.0593107096431,0.141,0.014,0.00161913022038672,4,2,FALSE,"DC","week12"
"HIVEP3",2.93977246686201e-08,1.01325199180494,0.783,0.652,0.00184353131396917,5,5,FALSE,"DC","week12"
"IFI35",3.29013100274778e-08,2.79024491501006,0.231,0.063,0.00206324115182313,4,5,FALSE,"DC","week12"
"HERC5",3.45568884711456e-08,3.90483622862345,0.162,0.023,0.00216706247602554,5,3,FALSE,"DC","week12"
"GRM7",3.56597115383266e-08,5.08408279283272,0.162,0.036,0.00223622051056846,5,3,FALSE,"DC","week12"
"LINC-PINT",3.82917536044922e-08,-0.825294027367597,0.953,0.968,0.00240127586853771,5,5,FALSE,"DC","week12"
"EIF1AY",4.24438911531997e-08,0.687528112735513,0.206,0.05,0.00266165641421715,3,2,FALSE,"DC","week12"
"ZNF335",4.40858438406354e-08,2.11834416519305,0.48,0.376,0.00276462326724624,5,5,FALSE,"DC","week12"
"PCDH7",4.60312846487917e-08,4.07484935465835,0.112,0.005,0.00288662186032573,3,1,TRUE,"DC","week12"
"MSANTD3",4.92275909512415e-08,-1.91078310470995,0.155,0.312,0.00308706222855235,5,5,FALSE,"DC","week12"
"TAMALIN",5.0818360699348e-08,-1.63868774816448,0.137,0.344,0.00318681939945611,5,5,FALSE,"DC","week12"
"UNC93B1",5.65340849138548e-08,1.70615542831296,0.296,0.118,0.00354525246494784,4,5,FALSE,"DC","week12"
"SMCHD1",5.74561315404497e-08,0.532314292311751,0.866,0.837,0.0036030740089016,5,5,FALSE,"DC","week12"
"SLC7A11",5.97982558167096e-08,-1.33126684835187,0.736,0.86,0.00374994862226586,5,5,FALSE,"DC","week12"
"TRIM14",6.01345504110432e-08,1.25482416464686,0.437,0.303,0.00377103765627652,4,5,FALSE,"DC","week12"
"DCLRE1A",6.01944711906822e-08,-3.86810918949854,0.04,0.131,0.00377479528836768,3,3,FALSE,"DC","week12"
"ACSS2",6.05975039700646e-08,-2.68833970736052,0.105,0.271,0.00380006947396275,5,5,FALSE,"DC","week12"
"CASP10",6.2277169405667e-08,1.28796247182025,0.477,0.299,0.00390540129342938,5,5,FALSE,"DC","week12"
"ENSG00000282218",7.03105959857463e-08,3.77821476292334,0.126,0.009,0.00440917747426615,2,2,FALSE,"DC","week12"
"ENSG00000225537",7.58084374014271e-08,5.4019007498448,0.13,0.009,0.00475394710944349,4,2,FALSE,"DC","week12"
"AFF1",8.2478878256019e-08,0.455013249568383,0.884,0.855,0.00517225045543495,5,5,FALSE,"DC","week12"
"ENSG00000290199",8.5367097809062e-08,-0.504000735718614,0.09,0.253,0.00535337070360628,5,4,FALSE,"DC","week12"
"IMMP2L",1.01435090589333e-07,0.656468504941715,0.845,0.751,0.00636099453085708,5,5,FALSE,"DC","week12"
"ELOVL7",1.02281896551211e-07,-1.49891177678615,0.119,0.326,0.00641409773272642,5,5,FALSE,"DC","week12"
"LINC02899",1.13543549549744e-07,-1.3230692268918,0.032,0.172,0.00712031599226446,4,4,FALSE,"DC","week12"
"SCMH1",1.13746888982368e-07,0.908964034150373,0.632,0.52,0.00713306740808432,5,5,FALSE,"DC","week12"
"MGLL",1.23540772979631e-07,-1.23559203200784,0.603,0.57,0.00774724187355264,5,5,FALSE,"DC","week12"
"RNF213",1.27433021376775e-07,0.766865298187959,0.913,0.86,0.00799132477053754,5,5,FALSE,"DC","week12"
"STAT1",1.31867211586243e-07,0.579585355099041,0.87,0.824,0.00826939283857327,5,5,FALSE,"DC","week12"
"RIT1",1.38819516739887e-07,-1.06790386975301,0.361,0.579,0.00870537189475829,5,5,FALSE,"DC","week12"
"PARP11",1.80422051137312e-07,0.761537939520587,0.697,0.588,0.0113142668268208,5,5,FALSE,"DC","week12"
"YEATS2",1.84540708488986e-07,0.991893448053048,0.563,0.466,0.0115725478293443,5,5,FALSE,"DC","week12"
"PTGS2",1.88035177916028e-07,-2.12868770088207,0.076,0.258,0.0117916860071141,4,5,FALSE,"DC","week12"
"EPB41L3",1.94819177328324e-07,-2.29542363896289,0.123,0.308,0.0122171106102592,5,5,FALSE,"DC","week12"
"ENSG00000217801",2.11738763341936e-07,-1.65055315796346,0.202,0.421,0.0132781378491728,5,5,FALSE,"DC","week12"
"PSD3",2.25281422711762e-07,-2.10661921465407,0.166,0.326,0.0141273980182546,5,5,FALSE,"DC","week12"
"DCK",2.497620714569e-07,0.991124090890994,0.527,0.425,0.0156625795010622,5,5,FALSE,"DC","week12"
"C3orf70",2.63686348894902e-07,-1.88774345386383,0.014,0.131,0.0165357709391993,3,3,FALSE,"DC","week12"
"DNAJB6",2.89414736161039e-07,-0.970654573243048,0.708,0.86,0.0181491981046587,5,5,FALSE,"DC","week12"
"TUBB",2.94078406056556e-07,0.826547698318605,0.52,0.362,0.0184416568438066,5,5,FALSE,"DC","week12"
"SELL",2.99557819343528e-07,0.86399410308708,0.603,0.434,0.0187852708510326,5,5,FALSE,"DC","week12"
"ABTB2",3.35574446073487e-07,-1.14279029341842,0.394,0.575,0.0210438735132684,5,5,FALSE,"DC","week12"
"SIPA1L1",3.44695143974724e-07,-0.881705413779298,0.783,0.896,0.021615832478655,5,5,FALSE,"DC","week12"
"ENSG00000286887",3.44803538910825e-07,4.28275354226332,0.101,0.005,0.0216226299250978,1,1,TRUE,"DC","week12"
"TRIM25",3.45667046619952e-07,1.36689056724684,0.412,0.276,0.0216767804935372,5,5,FALSE,"DC","week12"
"TAP1",3.78789350134547e-07,0.922766257840236,0.578,0.475,0.0237538801469375,5,5,FALSE,"DC","week12"
"IRF7",3.99507928326999e-07,1.32580446623884,0.48,0.33,0.0250531421853861,5,5,FALSE,"DC","week12"
"BBX",4.07597176899404e-07,0.470784731751421,0.69,0.697,0.0255604189633616,5,5,FALSE,"DC","week12"
"PRMT7",4.2038768564909e-07,1.65580973068581,0.365,0.167,0.0263625117670544,5,5,FALSE,"DC","week12"
"HIRA",4.26811485218336e-07,0.736715544664742,0.657,0.584,0.0267653482380419,5,5,FALSE,"DC","week12"
"SAMD9",4.45935883814357e-07,1.39404146830627,0.458,0.317,0.0279646392739984,5,5,FALSE,"DC","week12"
"ZFYVE16",4.47552533107679e-07,-1.32412187592973,0.563,0.783,0.0280660193511826,5,5,FALSE,"DC","week12"
"ENSG00000285417",4.51693384149764e-07,1.43802318259559,0.415,0.217,0.0283256921200317,5,5,FALSE,"DC","week12"
"EIF4A2",4.83576486771415e-07,0.169712709713089,0.639,0.769,0.0303250814854354,5,5,FALSE,"DC","week12"
"LAD1",5.26723414978265e-07,-2.43022691608623,0.047,0.199,0.033030825353287,5,5,FALSE,"DC","week12"
"ENSG00000285658",5.34330879016359e-07,-3.00420608177811,0.058,0.163,0.0335078894231159,4,5,FALSE,"DC","week12"
"TRAV27",5.63007624656724e-07,3.88693332894063,0.101,0.005,0.0353062081422231,2,1,TRUE,"DC","week12"
"IL1B",6.08556991960137e-07,-2.34315429372359,0.217,0.385,0.0381626089658202,5,5,FALSE,"DC","week12"
"GCKR",6.47147716783564e-07,-2.72093049921802,0.04,0.186,0.0405826333194973,5,5,FALSE,"DC","week12"
"PEBP4",8.04936713666255e-07,5.43043346815859,0.123,0.009,0.0504775813140109,NA,NA,NA,"DC","week12"
"CREB5",8.089277926597e-07,-2.78166328510971,0.079,0.231,0.0507278618776898,NA,NA,NA,"DC","week12"
"MYD88",8.89579225703648e-07,1.55964501621755,0.289,0.145,0.0557855132438758,NA,NA,NA,"DC","week12"
"UTRN",9.00143280166088e-07,0.607110831802165,0.805,0.715,0.0564479850992154,NA,NA,NA,"DC","week12"
"TXNRD1",9.34626620950283e-07,-1.35475891255713,0.801,0.896,0.0586104353997923,NA,NA,NA,"DC","week12"
"C18orf25",9.5384644306354e-07,0.950185851347788,0.646,0.552,0.0598157104445146,NA,NA,NA,"DC","week12"
"PHLDB1",9.9512564529868e-07,-2.14005222050812,0.032,0.167,0.0624043292166802,NA,NA,NA,"DC","week12"
"LY86",1.00546993900937e-06,0.645514235267332,0.036,0.113,0.0630530198752778,NA,NA,NA,"DC","week12"
"ASAP1",1.039503384673e-06,-1.26169359243032,0.675,0.837,0.0651872572528441,NA,NA,NA,"DC","week12"
"PIK3CD",1.06249357292652e-06,0.747921544209995,0.711,0.62,0.0666289719582219,NA,NA,NA,"DC","week12"
"CD83",1.10802071503067e-06,-1.04769057020112,0.585,0.756,0.0694839790395736,NA,NA,NA,"DC","week12"
"ABCC9",1.1196000784339e-06,6.83325089957625,0.105,0,0.0702101209185898,NA,NA,NA,"DC","week12"
"HERC6",1.12523573813951e-06,2.48203058998245,0.26,0.109,0.0705635331387284,NA,NA,NA,"DC","week12"
"ESR2",1.19170538707474e-06,4.07415013235693,0.177,0.063,0.0747318448234568,NA,NA,NA,"DC","week12"
"TSIX",1.2607769460331e-06,-3.00243080109169,0.022,0.122,0.0790633222857354,NA,NA,NA,"DC","week12"
"REL",1.28274754206569e-06,-1.14307864151193,0.823,0.919,0.0804410983629391,NA,NA,NA,"DC","week12"
"PARP10",1.4428083045323e-06,1.61539159364797,0.292,0.14,0.0904785087772206,NA,NA,NA,"DC","week12"
"C15orf48",1.49916834069639e-06,-1.93974282038534,0.097,0.271,0.0940128466450709,NA,NA,NA,"DC","week12"
"NIBAN1",1.56572917001192e-06,-0.922438241078166,0.805,0.905,0.0981868762514477,NA,NA,NA,"DC","week12"
"SSH1",1.60093628590184e-06,-0.610751624283692,0.661,0.851,0.100394714488904,NA,NA,NA,"DC","week12"
"GLA",1.61721428191802e-06,-1.32910876348991,0.108,0.285,0.101415507619079,NA,NA,NA,"DC","week12"
"MALT1",1.64391415094169e-06,-0.869141234244281,0.733,0.819,0.103089856405554,NA,NA,NA,"DC","week12"
"CHST7",1.76314530295539e-06,-1.08708746097772,0.069,0.208,0.110566841948332,NA,NA,NA,"DC","week12"
"AGRN",1.78174638664246e-06,-1.60311583995988,0.209,0.394,0.111733315906348,NA,NA,NA,"DC","week12"
"SLCO3A1",1.91247986914468e-06,-1.77577639568791,0.325,0.466,0.119931612594063,NA,NA,NA,"DC","week12"
"NR4A2",2.07577881442132e-06,-3.09043329668653,0.047,0.172,0.130172089452361,NA,NA,NA,"DC","week12"
"TAF15",2.1501524037063e-06,0.474666035902833,0.744,0.724,0.134836057236422,NA,NA,NA,"DC","week12"
"NIN",2.16602454349613e-06,0.657695389579779,0.783,0.742,0.135831399122642,NA,NA,NA,"DC","week12"
"EREG",2.22651265690114e-06,-3.57263984921235,0.076,0.195,0.13962460871427,NA,NA,NA,"DC","week12"
"BST2",2.35110304850275e-06,1.31136530949923,0.336,0.172,0.147437672171607,NA,NA,NA,"DC","week12"
"CD38",2.43361174232696e-06,1.41155364492123,0.505,0.344,0.152611792361324,NA,NA,NA,"DC","week12"
"ENSG00000259354",2.48731465787946e-06,-1.34768916732635,0.162,0.362,0.155979502195621,NA,NA,NA,"DC","week12"
"HESX1",2.64703520486671e-06,3.51252856688633,0.123,0.018,0.165995577697191,NA,NA,NA,"DC","week12"
"EHF",2.67123928039005e-06,-1.80807074675944,0.022,0.131,0.16751341527326,NA,NA,NA,"DC","week12"
"ENSG00000228541",2.72998156009094e-06,2.02373401911162,0.195,0.05,0.171197143633303,NA,NA,NA,"DC","week12"
"CTNNA1",2.87055312622143e-06,-0.716208638954901,0.653,0.814,0.180012386545346,NA,NA,NA,"DC","week12"
"TALDO1",2.90657924717332e-06,-0.724503077402486,0.484,0.71,0.182271584590239,NA,NA,NA,"DC","week12"
"NMRAL2P",2.94718414262299e-06,-1.73099455849142,0.097,0.267,0.184817917583888,NA,NA,NA,"DC","week12"
"WDFY4",3.00087169972879e-06,0.826824809050454,0.718,0.611,0.188184664289992,NA,NA,NA,"DC","week12"
"TRIM21",3.04536403437251e-06,1.58415108376649,0.26,0.095,0.1909747785955,NA,NA,NA,"DC","week12"
"TLR7",3.788795922253e-06,1.77050033094741,0.31,0.154,0.237595392284486,NA,NA,NA,"DC","week12"
"NUP153",3.86035678195362e-06,0.422888919215643,0.776,0.738,0.242082973796311,NA,NA,NA,"DC","week12"
"IDH3A",3.90793276355854e-06,1.132608927397,0.386,0.249,0.245066463602756,NA,NA,NA,"DC","week12"
"CCND2",3.93962974861763e-06,0.846462081984593,0.635,0.507,0.247054181535812,NA,NA,NA,"DC","week12"
"MSC-AS1",4.09970486407898e-06,-0.925257614192565,0.325,0.543,0.257092492026393,NA,NA,NA,"DC","week12"
"RIN3",4.13014032194111e-06,-1.65319249061713,0.354,0.52,0.259001099588927,NA,NA,NA,"DC","week12"
"NADK",4.30081308537543e-06,1.07347094886329,0.502,0.367,0.269703988583893,NA,NA,NA,"DC","week12"
"LILRB1",4.35304342683885e-06,2.14579111821775,0.227,0.095,0.272979353297064,NA,NA,NA,"DC","week12"
"PARP8",4.36443301898438e-06,0.929852363525392,0.549,0.425,0.27369359462051,NA,NA,NA,"DC","week12"
"CD58",4.43099480337965e-06,-0.904832069745334,0.614,0.805,0.277867684119938,NA,NA,NA,"DC","week12"
"SERPINB9",4.51733310558305e-06,-0.964648436968029,0.588,0.729,0.283281959051113,NA,NA,NA,"DC","week12"
"SRGN",4.52281020534137e-06,-0.5504224280516,0.704,0.887,0.283625427976957,NA,NA,NA,"DC","week12"
"TTTY10",4.7203262639072e-06,3.26087551455859,0.119,0.018,0.296011660009621,NA,NA,NA,"DC","week12"
"CMPK2",4.81239917176431e-06,2.27116434750897,0.202,0.077,0.30178555206134,NA,NA,NA,"DC","week12"
"ATP1B1",4.94312741397592e-06,-1.71098051328455,0.069,0.204,0.30998352013043,NA,NA,NA,"DC","week12"
"NPTN",5.07836120062415e-06,-0.959580883827659,0.437,0.647,0.31846403089114,NA,NA,NA,"DC","week12"
"TIAM1",5.16387820927457e-06,-1.51856225822383,0.242,0.348,0.323826802503609,NA,NA,NA,"DC","week12"
"NRP2",5.27919203817276e-06,-1.30441038205542,0.256,0.452,0.331058132713814,NA,NA,NA,"DC","week12"
"ST3GAL6",5.29761124938565e-06,-1.05874663659569,0.227,0.416,0.332213201448974,NA,NA,NA,"DC","week12"
"IFIT5",5.8342773586186e-06,2.14101360268826,0.195,0.063,0.365867533158972,NA,NA,NA,"DC","week12"
"WWOX",5.89305343903598e-06,0.907476184197349,0.603,0.484,0.369553381161946,NA,NA,NA,"DC","week12"
"CCL22",5.90212672139526e-06,-2.39249322615998,0.087,0.217,0.370122366698696,NA,NA,NA,"DC","week12"
"IL2RA",5.96588909687762e-06,-0.788711864126821,0.513,0.719,0.374120905265196,NA,NA,NA,"DC","week12"
"PTPN12",5.99081207269406e-06,-1.32301214961281,0.332,0.525,0.375683825078645,NA,NA,NA,"DC","week12"
"XRRA1",6.19810425015579e-06,0.877288843192438,0.419,0.226,0.388683117527269,NA,NA,NA,"DC","week12"
"CAAP1",6.4890492990861e-06,0.92979827377885,0.498,0.326,0.406928281545689,NA,NA,NA,"DC","week12"
"PSMA7",6.49023197644441e-06,0.361510758869056,0.455,0.493,0.407002447242829,NA,NA,NA,"DC","week12"
"TUT4",6.65209281947104e-06,0.417550518262503,0.823,0.738,0.417152740709029,NA,NA,NA,"DC","week12"
"NAMPT",6.65777092733904e-06,-1.82189938974148,0.516,0.538,0.417508814853431,NA,NA,NA,"DC","week12"
"CCDC144BP",7.51322886679051e-06,2.29022577063063,0.235,0.163,0.471154582236433,NA,NA,NA,"DC","week12"
"SNX9",7.66028370776312e-06,-0.808518367748543,0.69,0.869,0.480376391313825,NA,NA,NA,"DC","week12"
"SOD2",7.72212307334503e-06,-1.49919573787831,0.563,0.647,0.484254337929467,NA,NA,NA,"DC","week12"
"LINC02997",7.88796338464539e-06,2.89603392518874,0.134,0.023,0.494654183851112,NA,NA,NA,"DC","week12"
"LUCAT1",8.07544678980895e-06,-0.796311077110875,0.513,0.688,0.506411268188919,NA,NA,NA,"DC","week12"
"UPF2",8.27600247126218e-06,0.327501890989373,0.78,0.837,0.518988114972851,NA,NA,NA,"DC","week12"
"CXCL2",8.53193861557213e-06,-1.68158816936751,0.123,0.285,0.535037870582528,NA,NA,NA,"DC","week12"
"DPYSL2",8.84299965658521e-06,1.05776881846883,0.498,0.371,0.554544508464458,NA,NA,NA,"DC","week12"
"DDX3X",8.89045696235733e-06,-0.667962989603802,0.708,0.873,0.557520556109428,NA,NA,NA,"DC","week12"
"MDN1",9.07146288431439e-06,0.544165183427718,0.686,0.611,0.568871437475356,NA,NA,NA,"DC","week12"
"TNNT2",9.2781834021494e-06,-2.24806092210151,0.025,0.136,0.581834881148789,NA,NA,NA,"DC","week12"
"IL1RAPL2",9.32728203012767e-06,2.04460503716274,0.162,0.05,0.584913856109306,NA,NA,NA,"DC","week12"
"ARHGAP25",9.41254873969652e-06,0.543961295029664,0.69,0.552,0.590260931466369,NA,NA,NA,"DC","week12"
"SRGAP1",9.56196737972088e-06,-1.44369080241636,0.162,0.344,0.599630974382297,NA,NA,NA,"DC","week12"
"KDM6B",9.85611579355616e-06,-1.08799722074661,0.505,0.656,0.618077021413907,NA,NA,NA,"DC","week12"
"NLRP2",1.00630226875504e-05,1.34900617985846,0.292,0.122,0.631052152736284,NA,NA,NA,"DC","week12"
"PPP1R42",1.00675901201939e-05,2.35678639989411,0.137,0.027,0.631338576437362,NA,NA,NA,"DC","week12"
"TTC27",1.05650389048224e-05,0.565419401705018,0.57,0.534,0.662533589721415,NA,NA,NA,"DC","week12"
"SNTG1",1.17582647892621e-05,3.7128082398228,0.13,0.036,0.737360784934625,NA,NA,NA,"DC","week12"
"RICTOR",1.24958284498906e-05,0.30395723061445,0.744,0.801,0.783613402092639,NA,NA,NA,"DC","week12"
"PLA2G7",1.27380805565588e-05,-3.0517600640385,0.036,0.154,0.798805031701802,NA,NA,NA,"DC","week12"
"TRIM44",1.28107926538594e-05,0.376650738978893,0.758,0.756,0.803364807323524,NA,NA,NA,"DC","week12"
"ISG15",1.28935818445852e-05,3.65292962209643,0.108,0.014,0.808556517473938,NA,NA,NA,"DC","week12"
"B4GALNT1",1.29854027958188e-05,9.20118202013626,0.137,0.077,0.814314609325798,NA,NA,NA,"DC","week12"
